incident_date,letter_date,school,cases_count,no_case_count,incident_text,school_level,school_name_long,state_school_id,lea_name,lea_id,level,grades,ward,charter_status,phone,address
2021-09-21,2021-09-30,Woodson,1,True,"A letter to the H.D. Woodson community was sent on September 30, 2021, notifying them of a positive COVID-19 case in the building on September 21, 2021.",High,H.D. Woodson High School,464.0,District of Columbia Public Schools,1.0,High,9 - 12,7,DCPS,(202) 939-2030,"540 55th St. NE, WASHINGTON, DC 20019"
2021-09-21,2021-09-22,Hart,1,True,"A letter to the Hart community was sent on September 22, 2021, notifying them of a positive COVID-19 case in the building on September 21,  2021.",Middle,Hart Middle School,413.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 671-6426,"601 Mississippi Ave. SE, WASHINGTON, DC 20032"
2021-09-21,2021-09-24,Hart,2,False,"A letter to the Hart community was sent on September 24, 2021, notifying them of one positive case of COVID-19 in the building on September 16 and two positive cases in the building on September 21.",Middle,Hart Middle School,413.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 671-6426,"601 Mississippi Ave. SE, WASHINGTON, DC 20032"
2021-09-21,2021-09-26,Hart,3,False,"A letter to the Hart community was sent on September 26, 2021, notifying them of one positive case of COVID-19 in the building on September 16, one positive case on September 17, three positive cases on September 21, and one positive case in the building on September 24.",Middle,Hart Middle School,413.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 671-6426,"601 Mississippi Ave. SE, WASHINGTON, DC 20032"
2021-09-21,2021-09-23,Jefferson,1,True,"A letter to the Jefferson community was sent on September 23, 2021, notifying them of a positive COVID-19 case in the building on September 21, 2021.",Middle,Jefferson Middle School Academy,433.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 729-3270,"801 7th St. SW, WASHINGTON, DC 20024"
2021-09-21,2021-09-23,LaSalle-Backus,1,True,"A letter to the LaSalle-Backus community was sent on September 23, 2021, notifying them of a positive COVID-19 case in the building on September 21, 2021.",Unknown,LaSalle-Backus Elementary School,264.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 671-6340,"501 Riggs Rd. NE, WASHINGTON, DC 20011"
2021-09-21,2021-09-22,Leckie,1,True,"A letter to the Leckie community was sent on September 22, 2021, notifying them of a positive COVID-19 case in the building on September 21, 2021.",PK-8,Leckie Education Campus,266.0,District of Columbia Public Schools,1.0,K-8,PK3 - 8,8,DCPS,(202) 645-3330,"4201 M.L. King Ave. SW, WASHINGTON, DC 20032"
2021-09-21,2021-09-22,Raymond,1,True,"A letter to the Raymond community was sent on September 22, 2021, notifying them of a positive COVID-19 case in the building on September 21, 2021.",Elementary,Raymond Elementary School,302.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-6236,"2501 11th Street, NW, WASHINGTON, DC 20001"
2021-09-21,2021-09-24,Savoy,1,False,"A letter to the Savoy community was sent on September 24, 2021, notifying them of one positive COVID-19 case in the building on September 21, 2021.",Elementary,Savoy Elementary School,307.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 939-2000,"2400 Shannon Pl. SE, WASHINGTON, DC 20020"
2021-09-21,2021-09-28,Savoy,1,False,"A letter to the Savoy community was sent on September 28, 2021, notifying them of one positive COVID-19 case in the building on September 21, 2021.",Elementary,Savoy Elementary School,307.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 939-2000,"2400 Shannon Pl. SE, WASHINGTON, DC 20020"
2021-09-21,2021-09-22,Truesdell,1,False,"A letter to the Truesdell community was sent on September 22, 2021, notifying them of two positive COVID-19 cases in the building on September 20 and September 21, respectively. ",Elementary,Truesdell Elementary School,327.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-6202,"800 Ingraham St. NW, WASHINGTON, DC 20011"
2021-09-21,2021-09-25,Watkins,1,True,"A letter to the Watkins community was sent on September 25, 2021, notifying them of a positive COVID-19 case in the building on September 21, 2021.",Elementary,Watkins Elementary School (Capitol Hill Cluster),333.0,District of Columbia Public Schools,1.0,Elementary,1 - 5,6,DCPS,(202) 698-3355,"420 12th St. SE, WASHINGTON, DC 20003"
2021-09-21,2021-09-28,Wheatley,1,False,"A letter to the Wheatley community was sent on September 28, 2021, notifying them of two positive COVID-19 cases in the building on September 21 and  September 24, respectively. ",Unknown,Wheatley Education Campus,335.0,District of Columbia Public Schools,1.0,K-8,PK3 - 8,5,DCPS,(202) 939-5970,"1299 Neal St. NE, WASHINGTON, DC 20002"
2021-09-22,2021-09-24,Ballou,2,False,"A letter to the Ballou community was sent on September 24, 2021, notifying them that one individual who was last present at Ballou on September 20 and two individuals who were last present on September 22 reported a positive test for coronavirus (COVID-19).",High,Ballou High School,452.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 645-3400,"3401 4th St. SE, WASHINGTON, DC 20032"
2021-09-22,2021-09-27,Ballou,1,True,"A letter to the Ballou community was sent on September 27, 2021, notifying them of a positive case in the building on September 22, 2021.",High,Ballou High School,452.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 645-3400,"3401 4th St. SE, WASHINGTON, DC 20032"
2021-09-22,2021-09-22,Barnard,1,True,"A letter to the Barnard community was sent on September 22, 2021, notifying them of a positive COVID-19 case in the building on September 22, 2021.",Elementary,Barnard Elementary School,205.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-1100,"430 Decatur St. NW, WASHINGTON, DC 20011"
2021-09-22,2021-09-29,Height,3,False,"A letter to the Dorothy I. Height community was sent on September 29, 2021, notifying them of three positive COVID-19 cases in the building on September 22, 2021. ",Unknown,Dorothy I. Height Elementary School,349.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 723-4100,"4300 13th St. NW, WASHINGTON, DC 20011"
2021-09-22,2021-09-23,Ketcham,1,False,"A letter to the Ketcham community was sent on September 23, 2021, notifying them of one positive COVID-19 case in the building on September 22, 2021.",Elementary,Ketcham Elementary School,257.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 698-1122,"1919 15th St. SE, WASHINGTON, DC 20020"
2021-09-22,2021-09-30,Mann,1,True,"A letter to the Mann community was sent on September 30, 2021, notifying them of a positive COVID-19 case in the building on September 22, 2021.",Unknown,Mann Elementary School,273.0,District of Columbia Public Schools,1.0,Elementary,PK4 - 5,3,DCPS,(202) 282-0126,"4430 Newark St. NW, WASHINGTON, DC 20016"
2021-09-22,2021-09-27,Peabody,1,True,"A letter to the Peabody community was sent on September 27, 2021, notifying them of a positive COVID-19 case in the building on September 22, 2021.",Elementary,Peabody Elementary School (Capitol Hill Cluster),301.0,District of Columbia Public Schools,1.0,Elementary,PK3 - KG,6,DCPS,(202) 698-3277,"425 C St. NE, WASHINGTON, DC 20002"
2021-09-22,2021-09-23,Roosevelt,1,True,"A letter to the Roosevelt community was sent on September 23, 2021, notifying them of a positive COVID-19 case in the building on September 22, 2021.",High,Roosevelt High School,459.0,District of Columbia Public Schools,1.0,High,9 - 12,4,DCPS,(202) 576-6130,"4301 13th St. NW, WASHINGTON, DC 20011"
2021-09-22,2021-09-23,Savoy,1,False,"A letter to the Savoy community was sent on September 23, 2021, notifying them of one positive COVID-19 case in the building on September 22, 2021.",Elementary,Savoy Elementary School,307.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 939-2000,"2400 Shannon Pl. SE, WASHINGTON, DC 20020"
2021-09-22,2021-09-28,School Without Walls,1,True,"A letter to the School Without Walls community was sent on September 28, 2021, notifying them of a positive COVID-19 case in the building on September 22, 2021.",PK-8,School Without Walls High School,466.0,District of Columbia Public Schools,1.0,High,9 - 12,2,DCPS,(202) 645-9690,"2130 G St. NW, WASHINGTON, DC 20037"
2021-09-22,2021-09-23,Simon,1,False,"A letter to the Simon community was sent on September 23, 2021, notifying them of one positive COVID-19 case in the building on September 22, 2021.",Elementary,Simon Elementary School,315.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 645-3360,"401 Mississippi Ave. SE, WASHINGTON, DC 20032"
2021-09-22,2021-09-21,Thomson,1,True,"A letter to the Thomson community was sent on September 21, 2021, notifying them of a positive COVID-19 case in the building on September 22, 2021. ",Elementary,Thomson Elementary School,326.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,2,DCPS,(202) 898-4660,"1200 L St. NW, WASHINGTON, DC 20005"
2021-09-22,2021-09-27,Truesdell,1,False,"A letter to the Truesdell community was sent on September 27, 2021, notifying them of one positive COVID-19 case in the building on September 22, one on September 23, and one on September 24, 2021.",Elementary,Truesdell Elementary School,327.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-6202,"800 Ingraham St. NW, WASHINGTON, DC 20011"
2021-09-23,2021-09-28,Bancroft,1,True,"A letter to the Bancroft community was sent on September 28, 2021, notifying them of a positive COVID-19 case in the building on September 23, 2021.",Elementary,Bancroft Elementary School,204.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,1,DCPS,(202) 673-7280,"1755 Newton St. NW, WASHINGTON, DC 20010"
2021-09-23,2021-10-01,Brightwood,1,False,"A letter to the Brightwood community was sent on October 1, 2021, notifying them of one positive COVID-19 case in the building on September 23, and two cases in the building on September 27, 2021.",Elementary,Brightwood Elementary School,213.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 722-5670,"1300 Nicholson St. NW, WASHINGTON, DC 20011"
2021-09-23,2021-09-27,CHEC,1,True,"A letter to the CHEC community was sent on September 27, 2021, notifying them of a positive COVID-19 case in the building on September 23, 2021.",6-12,Columbia Heights Education Campus,442.0,District of Columbia Public Schools,1.0,6-12,6 - 12,1,DCPS,(202) 939-7700,"3101 16th St. NW, WASHINGTON, DC 20010"
2021-09-23,2021-09-24,Cooke,1,True,"A letter to the H.D.Cooke  community was sent on September 24, 2021, notifying them of a positive COVID-19 case in the building on September 23, 2021.",Unknown,H.D. Cooke Elementary School,227.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,1,DCPS,(202) 939-5390,"2525 17th St. NW, WASHINGTON, DC 20009"
2021-09-23,2021-09-28,Hardy,1,True,"A letter to the Hardy community was sent on September 28, 2021, notifying them of a positive COVID-19 case in the building on September 23, 2021.",Middle,Hardy Middle School,246.0,District of Columbia Public Schools,1.0,Middle,6 - 8,2,DCPS,(202) 729-4350,"1819 35th St. NW, WASHINGTON, DC 20007"
2021-09-23,2021-09-23,Hendley,1,False,"A letter to the Hendley community was sent on September 23, 2021, notifying them of one positive COVID-19 case in the building on September 23, 2021.",Elementary,Hendley Elementary School,249.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 645-3450,"425 Chesapeake St. SE, WASHINGTON, DC 20032"
2021-09-23,2021-09-27,LaSalle-Backus,1,True,"A letter to the LaSalle-Backus community was sent on September 27, 2021, notifying them of a positive COVID-19 case in the building on September 23, 2021.",Unknown,LaSalle-Backus Elementary School,264.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 671-6340,"501 Riggs Rd. NE, WASHINGTON, DC 20011"
2021-09-23,2021-09-23,Leckie,1,False,"A letter to the Leckie community was sent on September 23, 2021, notifying them of one positive COVID-19 case in the building on September 23, 2021.",PK-8,Leckie Education Campus,266.0,District of Columbia Public Schools,1.0,K-8,PK3 - 8,8,DCPS,(202) 645-3330,"4201 M.L. King Ave. SW, WASHINGTON, DC 20032"
2021-09-23,2021-09-27,Moore,1,True,"A letter to the Luke C. Moore community was sent on September 27, 2021, notifying them of a positive COVID-19 case in the building on September 23, 2021.",Unknown,Luke C. Moore High School,884.0,District of Columbia Public Schools,1.0,High,9 - 12,5,DCPS,(202) 281-3600,"1001 Monroe St. NE, WASHINGTON, DC 20017"
2021-09-23,2021-09-27,Miner,1,True,"A letter to the Miner community was sent on September 27, 2021, notifying them of a positive COVID-19 case in the building on September 23, 2021.",Elementary,Miner Elementary School,280.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 397-3960,"601 15th St. NE, WASHINGTON, DC 20002"
2021-09-23,2021-10-04,Moten,1,True,"A letter to the Moten community was sent on October 4, 2021, notifying them of a positive COVID-19 case in the building on September 23, 2021.",Elementary,Moten Elementary School,285.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 698-1111,"1565 Morris Rd. SE, WASHINGTON, DC 20020"
2021-09-23,2021-09-27,Truesdell,1,False,"A letter to the Truesdell community was sent on September 27, 2021, notifying them of one positive COVID-19 case in the building on September 22, one on September 23, and one on September 24, 2021.",Elementary,Truesdell Elementary School,327.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-6202,"800 Ingraham St. NW, WASHINGTON, DC 20011"
2021-09-24,2021-09-29,Aiton,1,True,"A letter to the Aiton community was sent on September 29, 2021, notifying them of a positive COVID-19 case in the building on September 24, 2021.",Elementary,Aiton Elementary School,202.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6060,"533 48th Pl. NE, WASHINGTON, DC 20019"
2021-09-24,2021-09-27,Burroughs,1,True,"A letter to the Burroughs community was sent on September 27, 2021, notifying them of a positive COVID-19 case in the building on September 24, 2021.",Elementary,Burroughs Elementary School,220.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,5,DCPS,(202) 576-6150,"1820 Monroe St. NE, WASHINGTON, DC 20018"
2021-09-24,2021-10-01,Dunbar,1,False,"A letter to the Dunbar community was sent on October 1, 2021, notifying them of two positive COVID-19 cases in the building on September 24, and September 30, respectively.",High,Dunbar High School,467.0,District of Columbia Public Schools,1.0,High,9 - 12,5,DCPS,(202) 698-3762,"101 N St. NW, WASHINGTON, DC 20001"
2021-09-24,2021-09-30,Eliot-Hine,1,True,"A letter to the Eliot-Hine community was sent on September 30, 2021, notifying them of a positive COVID-19 case in the building on September 24, 2021. ",Middle,Eliot-Hine Middle School,407.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 939-5380,"1830 Constitution Ave. NE, WASHINGTON, DC 20002"
